1,1,1,3,1 - abridge - 00C - 29,40,14,26,39,07,35,02,32,09,25,17,18,33,12,06,05,31,16,03,10,21,36,27,11,38,04,24,19,22,13,37,08,34,01,23,20,28,15,30 - I,K,2,D,X,R,W,O,L,G,7,#,C,9,Q,/,@,A,P,M,V,8,E,Y,F,5,N,.,B,6,0,Z,J,1,T,U,3,4,H,S
1,1,1,3,2 - abroad - 00D - 09,14,06,26,22,08,18,23,32,39,36,38,10,21,33,13,05,25,28,04,16,37,24,40,03,27,30,17,12,07,19,01,11,02,15,20,34,31,35,29 - M,C,T,Q,8,1,B,4,S,H,J,K,I,U,5,O,2,R,L,D,W,P,G,0,/,#,V,X,F,9,E,3,N,A,Z,Y,7,.,6,@
1,1,1,3,3 - abruptly - 00E - 02,35,07,40,05,04,29,26,09,17,23,25,14,08,19,36,33,15,21,27,03,31,30,37,32,11,16,20,28,12,06,22,13,18,39,10,01,34,38,24 - F,3,C,E,7,H,U,1,X,8,M,Y,/,I,W,S,#,4,P,Z,@,L,V,R,9,5,Q,A,N,.,B,6,O,G,T,0,K,D,J,2
1,1,1,3,4 - absence - 00F - 30,13,15,31,11,33,09,32,06,04,27,40,34,37,24,14,08,36,03,18,07,25,22,02,05,29,26,01,10,20,21,28,17,12,16,19,39,35,38,23 - Y,B,9,F,E,L,@,2,8,A,Z,N,S,I,/,O,6,1,5,M,#,V,P,Q,U,H,3,0,7,K,R,G,X,.,D,T,J,C,W,4
1,1,1,3,5 - absentee - 00G - 37,36,28,31,07,13,33,35,21,04,34,09,01,39,08,17,12,20,29,10,32,22,19,06,30,23,14,25,40,24,02,05,18,16,15,11,03,26,27,38 - F,E,H,0,V,6,@,Z,S,A,2,O,B,L,N,8,X,W,J,I,9,G,Y,1,7,3,5,R,C,M,Q,K,P,4,.,#,D,/,U,T
1,1,1,3,6 - absently - 00H - 04,17,01,11,38,39,13,03,05,02,23,12,28,21,24,34,32,08,40,19,35,16,26,29,15,14,06,27,07,20,09,30,36,18,10,22,37,25,31,33 - S,4,6,Q,D,1,2,9,8,M,0,O,I,.,E,Y,#,V,5,X,Z,U,H,B,L,W,A,R,T,7,3,P,/,N,@,J,F,C,K,G
1,1,1,4,1 - absinthe - 00I - 21,09,15,01,19,33,32,34,35,18,22,11,40,14,25,20,37,12,36,17,03,06,04,24,26,08,16,39,30,28,02,07,38,29,31,13,10,27,23,05 - H,Y,E,U,V,Q,O,J,T,D,7,5,.,0,K,4,#,F,P,C,N,G,/,@,I,X,9,3,S,1,Z,6,2,B,R,8,A,M,W,L
1,1,1,4,2 - absolute - 00J - 04,07,17,30,24,21,05,23,25,03,20,13,01,16,27,40,14,28,32,12,39,37,09,18,38,26,08,22,02,06,31,36,34,29,15,35,11,33,19,10 - O,T,L,F,H,U,G,B,Y,0,4,W,.,P,M,K,A,7,X,R,E,#,V,3,Q,N,5,6,D,S,8,I,9,2,1,/,@,Z,C,J
1,1,1,4,3 - absolve - 00K - 31,29,06,14,09,01,33,08,07,36,24,13,25,10,23,16,22,04,18,40,30,21,20,15,38,34,37,35,05,19,32,12,17,02,11,26,27,03,28,39 - M,Y,1,5,T,/,.,U,H,R,V,3,W,7,4,C,D,A,F,@,E,K,9,P,O,6,L,2,8,I,#,X,N,S,0,Q,G,Z,J,B
1,1,1,4,4 - abstain - 00L - 31,36,33,05,11,13,08,18,14,19,12,32,02,22,30,10,39,04,01,20,27,03,29,25,26,16,23,34,09,17,15,38,21,37,06,28,07,24,40,35 - M,U,I,X,@,4,K,8,E,5,P,/,B,2,3,0,C,9,L,T,R,G,D,6,F,Z,H,S,A,W,#,O,J,.,Q,Y,N,1,V,7
1,1,1,4,5 - abstract - 00M - 37,30,27,07,01,34,20,19,10,04,16,36,12,24,09,23,15,22,33,06,31,13,39,05,14,11,28,35,29,40,02,26,08,03,38,32,21,25,17,18 - /,6,G,#,2,R,U,E,C,A,K,Z,3,L,W,9,V,S,7,D,I,T,O,X,M,P,J,@,Q,F,.,H,8,1,4,N,5,0,Y,B
1,1,1,4,6 - absurd - 00N - 05,26,08,34,29,17,21,38,09,16,20,22,06,39,10,07,30,23,02,12,35,03,28,31,13,40,25,27,18,36,32,11,04,01,37,19,15,24,33,14 - 4,2,I,X,@,Q,O,D,W,G,3,/,B,M,N,Y,U,C,K,1,9,7,5,F,R,6,S,V,P,H,J,T,.,8,Z,#,L,E,A,0
1,1,1,5,1 - accent - 00O - 40,01,22,06,14,10,29,28,13,30,19,12,35,39,24,08,32,15,36,03,16,11,33,04,18,02,07,05,34,20,17,25,21,37,26,31,23,27,09,38 - #,1,J,S,V,7,O,M,A,L,D,B,2,U,W,P,6,N,G,I,4,F,Y,.,T,5,E,Z,K,R,9,Q,/,@,3,X,C,0,8,H
1,1,1,5,2 - acclaim - 00P - 11,32,25,26,28,36,38,17,39,34,20,13,08,12,40,07,31,14,06,10,02,30,22,35,37,29,16,21,15,27,19,23,09,05,24,01,33,18,04,03 - A,V,1,X,Z,D,J,.,P,6,U,H,L,S,R,G,C,W,Q,E,M,@,2,#,4,5,I,7,0,T,/,9,F,O,B,K,Y,8,N,3
1,1,1,5,3 - acclimate - 00Q - 17,32,34,25,11,29,08,33,27,28,14,19,10,36,23,03,39,09,18,15,01,22,16,31,13,12,37,26,21,06,04,24,38,05,20,40,02,35,07,30 - 8,7,6,E,M,H,L,5,Y,3,U,/,T,N,F,9,O,X,K,J,G,I,Q,V,R,4,C,W,P,S,A,#,D,2,0,.,1,Z,B,@
1,1,1,5,4 - accompany - 00R - 33,21,39,02,22,12,08,18,25,09,36,04,23,14,28,31,34,30,10,06,05,11,40,17,03,01,20,27,13,29,24,16,32,26,19,35,37,15,07,38 - L,8,7,F,M,H,3,/,2,5,6,O,1,I,4,P,Y,B,9,X,Z,J,E,G,N,V,R,S,U,.,W,@,D,#,T,C,Q,0,A,K
1,1,1,5,5 - account - 00S - 05,39,37,01,08,22,31,29,26,40,34,06,35,15,02,20,11,03,17,16,07,23,25,12,24,19,13,32,33,38,04,27,21,28,18,30,14,10,36,09 - 8,/,U,J,Y,6,H,N,9,W,T,0,P,X,O,3,2,S,V,B,7,G,@,D,C,E,L,I,.,4,R,#,1,5,K,M,A,F,Q,Z
1,1,1,5,6 - accuracy - 00T - 34,05,33,04,08,24,02,15,13,26,14,32,19,21,25,39,01,20,12,09,40,07,18,06,36,28,31,38,17,16,11,23,10,29,27,22,35,37,03,30 - Z,6,M,B,X,9,A,T,8,P,W,U,K,R,H,0,E,O,2,V,D,Y,.,I,#,3,J,1,L,Q,4,G,F,7,5,/,@,N,C,S
1,1,1,6,1 - accurate - 00U - 34,02,21,12,35,40,39,27,25,38,13,14,36,16,09,08,22,26,31,07,15,04,11,23,17,06,28,19,01,37,33,32,29,30,24,18,05,03,10,20 - P,O,C,Z,2,S,W,G,/,M,Q,Y,N,6,X,B,J,5,3,T,K,D,F,A,E,8,7,.,@,9,H,L,0,U,I,#,1,V,R,4
1,1,1,6,2 - accustom - 00V - 12,31,22,01,11,33,30,20,36,27,38,26,40,17,24,04,03,39,23,05,13,15,29,28,34,32,25,09,07,14,21,08,37,35,06,10,02,18,16,19 - K,C,@,V,8,X,N,P,W,2,J,O,T,6,7,R,S,3,I,B,4,.,Z,D,G,0,A,5,U,Q,H,#,1,F,L,E,Y,/,M,9
1,1,1,6,3 - acetone - 00W - 12,02,40,32,13,07,11,20,37,36,26,01,10,22,18,14,05,09,30,35,33,24,17,04,27,38,08,23,34,28,39,19,06,21,29,16,25,03,15,31 - /,A,S,H,F,B,L,R,.,Q,8,7,X,Y,9,E,1,P,5,N,I,2,3,Z,J,V,0,K,@,W,6,4,O,D,T,G,C,#,U,M
1,1,1,6,4 - achiness - 00X - 04,17,01,03,25,10,32,40,02,20,24,36,11,07,08,19,35,22,12,09,21,34,26,33,13,27,18,29,15,23,30,39,05,14,38,28,31,06,37,16 - Q,7,O,R,K,U,A,8,X,3,6,F,M,P,Y,S,D,V,J,I,9,C,N,T,.,5,4,G,0,@,L,E,2,W,H,Z,B,#,/,1
1,1,1,6,5 - aching - 00Y - 20,02,30,37,29,05,26,15,21,06,40,33,34,36,19,17,25,11,23,14,35,16,28,18,32,13,07,22,10,27,38,24,04,09,03,39,01,31,08,12 - E,A,9,O,U,8,C,W,G,I,S,H,Z,7,3,Q,F,.,0,6,/,J,D,K,4,P,#,1,V,X,N,B,M,Y,@,2,R,L,5,T
1,1,1,6,6 - acid - 00Z - 26,32,03,07,05,19,20,40,14,28,23,38,24,31,12,16,36,13,33,15,17,34,21,37,27,22,02,35,18,04,06,08,09,11,01,29,30,25,10,39 - 1,H,R,W,C,/,F,.,2,L,G,M,@,P,D,U,N,A,7,6,V,X,4,9,O,T,I,Y,S,J,8,3,K,B,5,Z,#,Q,0,E
1,1,2,1,1 - acorn - 010 - 14,16,05,34,35,37,06,26,17,02,15,21,20,10,03,31,23,01,29,09,36,32,19,08,04,18,12,13,40,11,28,24,30,38,39,27,33,22,07,25 - @,N,/,9,R,S,U,Y,A,Z,8,F,X,E,K,0,6,V,5,J,I,O,L,.,Q,M,D,C,G,3,2,T,P,H,1,B,4,#,7,W
1,1,2,1,2 - acquaint - 011 - 14,16,15,05,04,29,10,13,33,28,11,24,32,22,35,18,37,12,31,17,06,19,23,36,38,40,02,21,07,39,30,25,34,26,01,09,20,03,08,27 - R,/,0,V,A,6,J,P,N,.,5,9,B,M,S,L,F,4,C,X,G,@,D,Q,1,H,#,8,7,T,E,I,O,Z,Y,3,K,W,2,U
1,1,2,1,3 - acquire - 012 - 36,40,18,06,33,27,31,16,05,38,22,19,07,21,17,08,09,20,24,26,29,04,35,10,11,30,37,39,32,12,01,25,02,03,15,28,34,13,23,14 - U,N,8,X,T,C,G,W,E,H,9,I,S,D,#,2,L,F,Z,J,7,0,5,6,M,@,P,B,A,V,3,.,/,K,Y,Q,O,1,4,R
1,1,2,1,4 - acre - 013 - 28,06,10,05,34,26,09,30,08,29,21,27,18,17,35,40,03,15,19,25,39,22,07,33,23,32,20,01,37,24,38,14,02,31,11,12,13,04,16,36 - C,3,V,Y,G,7,W,F,D,L,.,#,A,5,1,8,O,T,6,2,J,@,0,N,I,X,9,M,R,P,H,E,Q,S,U,4,B,Z,K,/
1,1,2,1,5 - acrobat - 014 - 05,16,22,27,39,38,15,13,11,21,06,24,10,20,32,29,34,07,26,33,36,14,17,08,30,12,28,01,04,03,31,35,37,18,40,19,02,09,25,23 - G,C,B,W,F,1,A,H,.,Z,J,9,0,5,R,6,4,P,X,K,U,Y,I,#,@,O,7,L,S,E,3,M,/,2,Q,N,8,T,D,V
1,1,2,1,6 - acronym - 015 - 38,07,03,16,28,31,19,15,05,04,20,14,40,02,06,34,18,25,29,01,21,24,17,35,10,23,27,08,26,22,39,13,37,32,09,30,11,33,12,36 - Z,1,#,D,F,N,/,2,7,I,@,V,R,S,L,X,5,8,U,K,0,G,.,A,Q,W,O,6,4,Y,C,3,J,9,B,E,M,T,H,P
1,1,2,2,1 - acting - 016 - 26,38,15,34,30,06,27,05,40,12,33,37,18,36,04,24,10,11,39,28,08,03,23,01,07,32,02,17,31,22,19,21,35,14,09,20,16,13,29,25 - 9,5,1,4,V,T,H,2,M,8,U,X,7,D,N,Q,F,G,3,W,@,R,P,J,.,0,I,C,/,Z,A,E,6,Y,L,K,B,#,O,S
1,1,2,2,2 - action - 017 - 02,01,30,19,40,36,16,09,26,31,03,22,23,39,17,06,04,13,29,11,08,37,24,05,18,35,34,33,10,15,32,38,07,21,25,12,14,28,27,20 - 7,P,6,E,/,3,N,C,U,A,.,Y,I,@,W,V,D,R,4,T,O,K,8,J,X,M,B,Q,Z,L,H,2,0,1,S,#,5,F,G,9
1,1,2,2,3 - activate - 018 - 20,10,01,24,19,23,28,25,13,09,21,16,08,18,32,33,22,11,04,05,34,30,12,39,35,17,40,26,15,27,37,14,03,06,02,38,07,31,36,29 - X,8,I,Q,L,1,P,3,C,K,N,5,J,V,O,0,6,D,G,S,E,H,#,T,7,@,Y,4,.,M,2,/,A,Z,F,R,U,9,W,B
1,1,2,2,4 - activator - 019 - 30,15,06,25,03,28,34,05,08,24,36,10,21,29,20,12,18,09,33,31,22,26,04,23,35,39,40,11,07,13,17,19,37,27,16,14,02,01,32,38 - H,0,5,7,O,E,2,.,L,G,C,3,T,1,R,9,4,U,V,D,K,S,Y,B,F,8,@,I,W,X,/,M,Q,N,P,6,A,#,Z,J
1,1,2,2,5 - active - 01A - 13,32,21,30,12,03,38,16,01,02,31,10,25,04,29,40,19,14,05,28,34,08,11,33,07,17,15,27,18,24,35,22,37,06,26,09,20,36,39,23 - F,S,A,4,O,Z,3,8,.,5,@,I,6,B,U,Q,X,#,M,D,K,L,1,P,7,C,N,E,W,2,/,G,J,0,9,V,T,H,Y,R
1,1,2,2,6 - activism - 01B - 01,12,35,10,33,37,25,02,40,16,38,13,32,15,14,20,19,28,22,18,08,21,09,27,17,26,05,03,39,07,04,29,36,31,24,06,34,23,11,30 - 4,5,@,Z,2,I,P,C,E,8,G,N,F,#,S,L,/,9,J,6,1,Q,O,A,U,B,V,7,0,3,K,.,H,X,T,Y,D,M,R,W
1,1,2,3,1 - activist - 01C - 06,22,28,38,07,29,08,03,11,16,34,23,32,14,12,26,05,02,37,24,21,33,30,09,10,31,35,36,27,19,17,18,01,13,20,25,04,40,39,15 - .,H,X,L,U,9,E,I,S,V,/,3,W,Y,J,C,0,A,2,#,B,O,@,M,D,F,K,R,N,6,4,P,G,5,T,Z,7,1,8,Q
1,1,2,3,2 - activity - 01D - 18,16,15,11,14,30,39,20,37,31,36,03,22,23,10,07,13,12,38,29,08,32,24,17,34,27,28,09,04,35,01,21,25,33,05,26,02,06,19,40 - D,B,7,W,9,.,F,4,5,R,Z,L,#,3,8,H,A,S,T,M,N,U,E,I,O,2,P,X,/,@,Y,0,6,Q,J,C,K,1,G,V
1,1,2,3,3 - actress - 01E - 27,13,31,02,26,24,16,11,01,40,36,30,21,28,06,39,19,38,23,34,17,08,32,03,25,09,18,04,10,12,14,15,22,37,05,20,35,07,29,33 - X,3,F,Z,B,9,#,8,Y,.,R,2,J,L,T,@,1,I,E,O,H,7,C,K,4,S,/,P,U,0,5,M,6,N,V,D,A,G,Q,W
1,1,2,3,4 - acts - 01F - 30,18,17,04,36,40,29,09,23,12,22,34,20,11,33,13,24,15,27,26,21,08,01,02,06,19,25,03,39,38,16,28,14,35,10,05,32,07,37,31 - R,I,2,S,J,A,/,X,Z,1,3,F,E,7,O,H,.,#,P,@,Q,0,D,8,T,5,9,V,L,6,N,W,C,U,Y,4,G,M,B,K
1,1,2,3,5 - acutely - 01G - 03,17,28,40,26,35,31,11,36,14,24,08,16,07,20,01,30,15,13,02,06,04,37,33,27,38,34,25,39,32,10,18,21,29,19,05,22,09,12,23 - 8,S,G,3,0,P,#,J,X,A,N,I,.,U,@,1,O,Z,K,L,9,R,7,6,C,B,Y,Q,V,D,/,T,5,F,M,2,W,4,H,E
1,1,2,3,6 - acuteness - 01H - 11,35,03,37,23,02,12,18,10,39,33,22,16,13,21,20,19,26,38,04,05,32,29,14,31,06,15,17,34,36,30,09,08,40,25,01,07,28,27,24 - C,S,Z,R,X,Q,4,Y,K,9,F,W,I,B,H,A,5,1,M,J,L,P,3,#,D,O,7,V,U,2,N,@,/,.,0,8,T,E,G,6
1,1,2,4,1 - aeration - 01I - 14,29,31,23,24,16,15,35,03,30,25,07,08,02,01,40,28,27,26,10,04,22,19,20,09,18,21,38,12,11,37,39,36,33,34,06,32,13,05,17 - N,/,S,P,X,G,E,W,D,V,M,A,3,F,K,Z,C,I,2,J,@,O,B,6,0,4,R,8,H,Y,1,9,.,Q,L,#,U,5,T,7
1,1,2,4,2 - aerobics - 01J - 40,28,25,35,29,20,32,06,21,11,37,03,22,18,16,09,14,24,01,13,12,05,34,08,19,38,23,02,31,26,10,30,15,17,33,07,39,04,36,27 - /,S,9,Q,B,4,Z,P,2,O,#,F,H,K,V,D,N,@,C,6,W,1,Y,M,G,E,X,R,J,5,3,0,8,U,A,.,I,T,L,7
1,1,2,4,3 - aerosol - 01K - 15,12,17,02,26,37,31,05,13,36,23,16,40,19,07,25,27,20,11,01,33,10,21,29,06,04,30,28,14,22,32,39,18,24,34,03,38,35,09,08 - O,F,0,1,P,2,7,N,/,A,J,H,5,Z,G,3,U,8,V,9,4,C,B,W,.,@,E,S,M,#,X,T,I,Q,6,D,L,Y,K,R
1,1,2,4,4 - aerospace - 01L - 20,33,21,39,02,34,32,35,09,03,23,18,08,10,04,30,29,26,14,01,28,27,12,13,11,31,40,22,05,36,37,15,19,24,25,16,07,06,38,17 - F,Y,1,0,#,E,6,X,/,5,O,8,Q,7,N,3,J,G,.,@,9,R,U,K,A,W,P,V,B,L,T,C,H,M,Z,D,I,2,S,4
1,1,2,4,5 - afar - 01M - 15,27,07,05,24,37,08,18,31,34,32,04,01,14,35,23,26,38,13,25,39,20,17,30,12,11,09,36,21,33,29,19,02,40,06,10,16,28,03,22 - K,@,X,Z,C,M,B,.,N,V,H,3,5,2,P,#,7,R,0,E,1,T,9,A,O,I,F,Q,S,Y,6,8,L,W,D,4,U,J,/,G
1,1,2,4,6 - affair - 01N - 28,36,33,05,07,27,17,02,01,34,08,29,20,23,38,19,30,09,11,26,39,22,21,06,12,31,35,10,24,32,13,18,25,03,37,15,16,04,40,14 - I,P,0,K,7,O,V,Q,U,Y,J,8,C,E,G,M,/,4,X,Z,2,9,#,L,.,N,F,W,D,T,3,H,@,A,6,S,R,B,5,1
1,1,2,5,1 - affected - 01O - 34,08,15,12,03,17,21,36,01,25,24,14,10,35,40,32,22,33,28,26,09,29,11,27,23,06,39,04,20,19,07,16,05,31,13,30,37,18,02,38 - /,X,J,4,B,Y,W,F,U,N,5,K,M,Q,D,V,P,6,R,L,O,S,9,@,T,1,7,A,E,3,G,.,#,C,2,8,I,0,Z,H
1,1,2,5,2 - affecting - 01P - 13,24,29,36,26,04,38,20,34,35,21,28,14,17,30,22,25,16,40,31,18,02,05,08,12,11,03,19,06,27,39,07,23,10,15,01,32,37,33,09 - 4,Z,2,0,/,K,G,7,N,C,R,@,V,5,E,8,#,X,I,T,B,Y,O,W,H,1,Q,J,F,M,.,6,U,3,S,A,D,L,9,P
1,1,2,5,3 - affection - 01Q - 14,24,02,29,05,35,23,21,09,22,36,25,06,19,11,33,16,37,17,32,39,03,10,20,30,26,38,15,27,34,13,12,08,28,18,07,40,31,04,01 - @,3,Z,J,/,F,G,X,4,#,7,1,R,O,V,W,Q,H,6,T,A,K,N,.,L,B,I,M,S,9,5,8,D,U,E,Y,0,P,C,2
1,1,2,5,4 - affidavit - 01R - 26,17,25,06,29,15,32,36,10,14,03,09,40,38,37,35,33,16,02,19,20,01,31,39,34,22,23,24,12,30,13,04,08,27,18,05,07,28,11,21 - 8,K,T,Q,@,D,M,Y,X,C,O,L,R,G,4,A,/,E,1,#,J,W,Z,3,0,S,6,H,V,B,7,.,5,U,I,2,F,P,9,N
1,1,2,5,5 - affiliate - 01S - 26,10,27,34,12,38,20,17,32,07,14,06,40,24,09,29,05,21,36,13,23,19,30,28,33,03,01,08,39,15,16,35,31,37,04,18,22,25,02,11 - E,P,Q,@,/,B,V,Z,N,0,T,H,J,2,D,.,C,1,G,M,4,X,U,7,K,O,R,9,#,Y,8,F,A,5,S,L,3,W,6,I
1,1,2,5,6 - affirm - 01T - 40,04,26,35,07,06,25,34,23,17,21,19,08,28,37,13,05,14,24,32,33,38,27,12,10,18,30,01,36,09,31,02,16,11,15,29,22,03,39,20 - U,J,2,0,Q,#,S,G,H,D,C,N,1,A,F,/,Y,@,4,7,8,P,K,E,6,5,L,.,V,3,Z,B,I,T,9,O,R,X,W,M
1,1,2,6,1 - affix - 01U - 36,35,11,28,39,40,30,08,34,22,18,17,38,25,31,06,10,20,29,37,09,33,16,04,15,27,32,19,07,13,05,23,02,21,01,26,12,14,24,03 - A,H,W,G,0,5,K,U,C,S,J,9,E,I,L,O,/,D,P,V,7,.,1,Y,M,2,X,6,3,#,F,8,@,R,Z,N,Q,B,4,T
1,1,2,6,2 - afflicted - 01V - 11,21,10,18,37,26,34,25,32,15,29,06,23,22,16,38,28,04,36,24,33,14,17,07,05,39,09,19,20,27,01,40,03,30,08,02,35,13,31,12 - K,C,6,0,G,1,Q,@,N,#,9,/,7,F,I,S,3,D,8,X,R,H,2,B,V,A,P,4,J,Y,T,L,Z,.,W,5,O,E,M,U
1,1,2,6,3 - affluent - 01W - 02,10,04,17,33,24,37,18,22,25,21,28,35,13,12,20,34,06,01,03,39,40,09,30,05,19,07,32,36,29,16,26,31,27,15,08,11,23,38,14 - 8,Q,J,L,@,3,/,S,F,1,N,P,K,R,G,X,2,E,A,M,D,7,B,H,U,6,5,0,O,Y,V,C,#,.,I,T,9,4,Z,W
1,1,2,6,4 - afford - 01X - 17,32,36,39,08,10,14,26,22,35,06,25,01,13,11,12,03,29,21,07,33,18,05,20,16,02,38,30,37,34,31,09,28,15,23,19,40,24,04,27 - K,1,7,B,G,6,J,Z,8,R,I,D,E,P,L,2,#,3,.,V,Y,F,@,M,5,4,C,9,/,O,X,S,T,Q,A,N,W,U,0,H
1,1,2,6,5 - affront - 01Y - 12,10,20,26,32,16,22,36,07,33,39,13,14,31,29,35,15,37,11,21,01,17,40,03,25,38,05,08,02,34,30,18,19,28,23,09,04,24,27,06 - L,3,2,1,Z,M,E,C,R,U,0,8,Y,@,P,D,H,5,9,F,/,J,A,W,S,G,K,T,O,#,B,4,V,X,.,6,Q,7,I,N
1,1,2,6,6 - aflame - 01Z - 22,13,33,15,19,05,11,24,18,16,35,36,28,23,25,06,03,30,09,04,26,34,32,07,12,27,31,08,20,40,39,02,17,37,01,38,14,10,21,29 - B,W,2,#,K,@,F,7,R,S,3,H,/,8,9,U,I,O,D,5,N,P,C,J,V,E,Q,T,Y,X,L,0,M,6,.,1,A,G,Z,4
1,1,3,1,1 - afloat - 020 - 01,32,21,05,36,39,24,18,33,11,12,28,34,03,35,04,09,19,16,26,13,10,02,07,20,37,06,38,40,17,14,08,27,29,25,15,30,23,22,31 - H,#,.,3,X,2,/,T,V,1,R,N,S,J,0,Y,4,Q,W,U,9,F,O,P,A,C,K,B,6,8,M,E,G,L,7,I,@,D,Z,5
1,1,3,1,2 - aflutter - 021 - 26,28,32,20,09,13,23,17,29,37,02,21,33,35,24,07,12,18,30,03,11,39,01,05,10,25,40,16,36,06,27,04,34,14,19,31,15,08,38,22 - 6,E,I,K,T,G,1,9,R,C,N,F,7,.,L,#,@,X,S,V,Q,D,2,0,Z,Y,/,H,U,8,O,P,5,J,B,M,A,W,4,3
1,1,3,1,3 - afoot - 022 - 14,33,19,30,17,27,40,31,32,22,15,03,09,35,02,12,24,34,01,16,18,37,13,29,23,28,36,05,10,07,08,39,25,06,38,20,11,26,21,04 - K,S,/,H,E,1,6,2,I,B,Y,L,P,#,R,X,O,.,U,W,3,7,0,F,4,@,Z,T,N,9,C,D,5,8,V,A,M,J,G,Q
1,1,3,1,4 - afraid - 023 - 07,36,01,24,15,33,02,08,10,20,26,28,14,38,11,32,25,16,06,13,05,37,29,23,09,12,21,30,35,17,22,19,34,40,27,03,39,18,04,31 - A,J,G,W,R,0,Q,D,I,O,Z,P,V,B,U,5,3,M,#,9,6,1,.,@,C,L,T,S,4,H,X,N,E,Y,F,7,/,8,2,K
